x [mm];y [mm];z [mm];z-displacement [mm]
201.809;140.452;0;0
203.344;140.452;0;0
204.88;140.452;0;0
206.415;140.452;0;0
207.951;140.452;0;0
209.486;140.452;0;0
211.022;140.452;0;0
212.557;140.452;0;0
214.093;140.452;0;0
215.628;140.452;0;0
217.164;140.452;0;0
218.699;140.452;0;0
220.235;140.452;0;0
221.77;140.452;0;0
223.306;140.452;0;0
224.841;140.452;0;0
226.377;140.452;0;0
227.912;140.452;0;0
229.448;140.452;0;0
230.983;140.452;0;0
232.519;140.452;0;0
234.054;140.452;0;0
235.59;140.452;0;0
237.125;140.452;0;0
238.661;140.452;0;0
240.196;140.452;0;0
241.732;140.452;0;0
243.267;140.452;0;0
244.803;140.452;0;0
246.338;140.452;0;0
247.874;140.452;0;0
249.409;140.452;0;0
250.945;140.452;0;0
252.48;140.452;0;0
254.016;140.452;0;0
255.551;140.452;0;0
257.087;140.452;0;0
258.622;140.452;0;0
260.158;140.452;0;0
261.693;140.452;0;0
263.229;140.452;0;0
264.764;140.452;0;0
266.3;140.452;0;0
267.835;140.452;0;0
269.371;140.452;0;0
270.906;140.452;0;0
272.442;140.452;0;0
273.977;140.452;0;0
275.513;140.452;0;0
277.048;140.452;0;0
278.584;140.452;0;0
280.119;140.452;0;0
281.655;140.452;0;0
283.19;140.452;0;0
284.726;140.452;0;0
286.261;140.452;0;0
287.797;140.452;0;0
289.332;140.452;0;0
290.868;140.452;0;0
292.403;140.452;0;0
293.939;140.452;0;0
295.474;140.452;0;0
297.01;140.452;0;0
298.545;140.452;0;0
300.081;140.452;0;0
301.616;140.452;0;0
303.152;140.452;0;0
304.687;140.452;0;0
306.223;140.452;0;0
307.758;140.452;0;0
309.294;140.452;0;0
310.829;140.452;0;0
312.365;140.452;0;0
313.9;140.452;0;0
315.436;140.452;0;0
316.971;140.452;0;0
318.507;140.452;0;0
320.042;140.452;0;0
321.578;140.452;0;0
323.113;140.452;0;0
324.649;140.452;0;0
326.184;140.452;0;0
327.72;140.452;0;0
329.255;140.452;0;0
330.791;140.452;0;0
332.326;140.452;0;0
333.862;140.452;0;0
335.397;140.452;0;0
336.933;140.452;0;0
338.468;140.452;0;0
340.004;140.452;0;0
341.539;140.452;0;0
343.075;140.452;0;0
344.61;140.452;0;0
346.146;140.452;0;0
347.681;140.452;0;0
-258.841;138.916;0;0
-257.305;138.916;0;0
-255.77;138.916;0;0
-254.234;138.916;0;0
-252.699;138.916;0;0
-251.163;138.916;0;0
-249.628;138.916;0;0
-248.092;138.916;0;0
-246.557;138.916;0;0
-245.021;138.916;0;0
-243.486;138.916;0;0
-241.95;138.916;0;0
-240.415;138.916;0;0
-238.879;138.916;0;0
-237.344;138.916;0;0
-235.808;138.916;0;0
-234.273;138.916;0;0
-232.737;138.916;0;0
-231.202;138.916;0;0
-229.666;138.916;0;0
-228.131;138.916;0;0
-226.595;138.916;0;0
-225.06;138.916;0;0
-223.524;138.916;0;0
-221.989;138.916;0;0
-220.453;138.916;0;0
-218.918;138.916;0;0
-217.382;138.916;0;0
-215.847;138.916;0;0
-214.311;138.916;0;0
-212.776;138.916;0;0
-211.24;138.916;0;0
-209.705;138.916;0;0
-208.169;138.916;0;0
-206.634;138.916;0;0
-205.098;138.916;0;0
-203.563;138.916;0;0
-202.027;138.916;0;0
-200.492;138.916;0;0
-198.956;138.916;0;0
-197.421;138.916;0;0
-195.885;138.916;0;0
-194.35;138.916;0;0
-192.814;138.916;0;0
-191.279;138.916;0;0
-189.743;138.916;0;0
-188.208;138.916;0;0
-186.672;138.916;0;0
-185.137;138.916;0;0
-183.601;138.916;0;0
-182.066;138.916;0;0
-180.53;138.916;0;0
-178.995;138.916;0;0
-177.459;138.916;0;0
-175.924;138.916;0;0
-174.388;138.916;0;0
-172.853;138.916;0;0
-171.317;138.916;0;0
-169.782;138.916;0;0
-168.246;138.916;0;0
-166.711;138.916;0;0
-165.175;138.916;0;0
-163.64;138.916;0;0
-162.104;138.916;0;0
-160.569;138.916;0;0
-159.033;138.916;0;0
-157.498;138.916;0;0
-155.962;138.916;0;0
-154.427;138.916;0;0
-152.891;138.916;0;0
-151.356;138.916;0;0
-149.821;138.916;0;0
-148.285;138.916;0;0
-146.75;138.916;0;0
-145.214;138.916;0;0
-143.679;138.916;0;0
-142.143;138.916;0;0
-140.608;138.916;0;0
-139.072;138.916;0;0
-137.537;138.916;0;0
-136.001;138.916;0;0
-134.466;138.916;0;0
-132.93;138.916;0;0
-131.395;138.916;0;0
-129.859;138.916;0;0
-128.324;138.916;0;0
-126.788;138.916;0;0
-125.253;138.916;0;0
-123.717;138.916;0;0
-122.182;138.916;0;0
-120.646;138.916;0;0
-119.111;138.916;0;0
-117.575;138.916;0;0
-116.04;138.916;0;0
-114.504;138.916;0;0
-112.969;138.916;0;0
-111.433;138.916;0;0
-109.898;138.916;0;0
-108.362;138.916;0;0
-106.827;138.916;0;0
-105.291;138.916;0;0
-103.756;138.916;0;0
-102.22;138.916;0;0
-100.685;138.916;0;0
-99.149;138.916;0;0
-97.6135;138.916;0;0
-96.078;138.916;0;0
-94.5425;138.916;0;0
-93.007;138.916;0;0
-91.4715;138.916;0;0
-89.936;138.916;0;0
-88.4005;138.916;0;0
-86.865;138.916;0;0
-85.3295;138.916;0;0
-83.794;138.916;0;0
-82.2585;138.916;0;0
-80.723;138.916;0;0
-79.1875;138.916;0;0
-77.652;138.916;0;0
-76.1165;138.916;0;0
-74.581;138.916;0;0
-73.0456;138.916;0;0
-71.5101;138.916;0;0
-69.9746;138.916;0;0
-68.4391;138.916;0;0
-66.9036;138.916;0;0
-65.3681;138.916;0;0
-63.8326;138.916;0;0
-62.2971;138.916;0;0
-60.7616;138.916;0;0
-59.2261;138.916;0;0
-57.6906;138.916;0;0
-56.1551;138.916;0;0
-54.6196;138.916;0;0
-53.0841;138.916;0;0
-51.5486;138.916;0;0
-50.0131;138.916;0;0
-48.4776;138.916;0;0
-46.9421;138.916;0;0
-45.4066;138.916;0;0
-43.8711;138.916;0;0
-42.3356;138.916;0;0
-40.8001;138.916;0;0
-39.2646;138.916;0;0
-37.7291;138.916;0;0
-36.1936;138.916;0;0
-34.6581;138.916;0;0
-33.1226;138.916;0;0
-31.5871;138.916;0;0
-30.0516;138.916;0;0
-28.5161;138.916;0;0
-26.9806;138.916;0;0
-25.4451;138.916;0;0
-23.9096;138.916;0;0
-22.3741;138.916;0;0
-20.8386;138.916;0;0
-19.3031;138.916;0;0
-17.7676;138.916;0;0
-16.2321;138.916;0;0
-14.6966;138.916;0;0
-13.1611;138.916;0;0
-11.6256;138.916;0;0
-10.0901;138.916;0;0
-8.55459;138.916;0;0
-7.01909;138.916;0;0
-5.48359;138.916;0;0
-3.9481;138.916;0;0
-2.4126;138.916;0;0
-0.877097;138.916;0;0
0.658402;138.916;0;0
2.1939;138.916;0;0
3.7294;138.916;0;0
5.2649;138.916;0;0
6.8004;138.916;0;0
8.3359;138.916;0;0
9.8714;138.916;0;0
11.4069;138.916;0;0
12.9424;138.916;0;0
14.4779;138.916;0;0
16.0134;138.916;0;0
17.5489;138.916;0;0
19.0844;138.916;0;0
20.6199;138.916;0;0
22.1554;138.916;0;0
23.6909;138.916;0;0
25.2264;138.916;0;0
26.7619;138.916;0;0
28.2974;138.916;0;0
29.8329;138.916;0;0
31.3684;138.916;0;0
32.9039;138.916;0;0
34.4394;138.916;0;0
35.9749;138.916;0;0
37.5104;138.916;0;0
39.0459;138.916;0;0
40.5814;138.916;0;0
42.1169;138.916;0;0
43.6524;138.916;0;0
45.1879;138.916;0;0
46.7234;138.916;0;0
48.2589;138.916;0;0
49.7944;138.916;0;0
51.3299;138.916;0;0
52.8654;138.916;0;0
54.4009;138.916;0;0
55.9364;138.916;0;0
57.4719;138.916;0;0
59.0074;138.916;0;0
60.5429;138.916;0;0
62.0784;138.916;0;0
63.6139;138.916;0;0
65.1494;138.916;0;0
66.6849;138.916;0;0
68.2204;138.916;0;0
69.7559;138.916;0;0
71.2914;138.916;0;0
72.8269;138.916;0;0
74.3624;138.916;0;0
75.8979;138.916;0;0
77.4334;138.916;0;0
78.9689;138.916;0;0
80.5043;138.916;0;0
82.0398;138.916;0;0
83.5753;138.916;0;0
85.1108;138.916;0;0
86.6463;138.916;0;0
88.1818;138.916;0;0
89.7173;138.916;0;0
91.2528;138.916;0;0
92.7883;138.916;0;0
94.3238;138.916;0;0
95.8593;138.916;0;0
97.3948;138.916;0;0
98.9303;138.916;0;0
100.466;138.916;0;0
102.001;138.916;0;0
103.537;138.916;0;0
105.072;138.916;0;0
106.608;138.916;0;0
108.143;138.916;0;0
109.679;138.916;0;0
111.214;138.916;0;0
112.75;138.916;0;0
114.285;138.916;0;0
115.821;138.916;0;0
117.356;138.916;0;0
118.892;138.916;0;0
120.427;138.916;0;0
121.963;138.916;0;0
123.498;138.916;0;0
125.034;138.916;0;0
126.569;138.916;0;0
128.105;138.916;0;0
129.64;138.916;0;0
131.176;138.916;0;0
132.711;138.916;0;0
134.247;138.916;0;0
135.782;138.916;0;0
137.318;138.916;0;0
138.853;138.916;0;0
140.389;138.916;0;0
141.924;138.916;0;0
143.46;138.916;0;0
144.995;138.916;0;0
146.531;138.916;0;0
148.066;138.916;0;0
149.602;138.916;0;0
151.137;138.916;0;0
152.673;138.916;0;0
154.208;138.916;0;0
155.744;138.916;0;0
157.279;138.916;0;0
158.815;138.916;0;0
160.35;138.916;0;0
161.886;138.916;0;0
163.421;138.916;0;0
164.957;138.916;0;0
166.492;138.916;0;0
168.028;138.916;0;0
169.563;138.916;0;0
171.099;138.916;0;0
172.634;138.916;0;0
174.17;138.916;0;0
175.705;138.916;0;0
177.241;138.916;0;0
178.776;138.916;0;0
180.312;138.916;0;0
181.847;138.916;0;0
183.383;138.916;0;0
184.918;138.916;0;0
186.454;138.916;0;0
187.989;138.916;0;0
189.525;138.916;0;0
191.06;138.916;0;0
192.596;138.916;0;0
194.131;138.916;0;0
195.667;138.916;0;0
197.202;138.916;0;0
198.738;138.916;0;0
200.273;138.916;0;0
201.809;138.916;0;0
203.344;138.916;0;0
204.88;138.916;0;0
206.415;138.916;0;0
207.951;138.916;0;0
209.486;138.916;0;0
211.022;138.916;0;0
212.557;138.916;0;0
214.093;138.916;0;0
215.628;138.916;0;0
217.164;138.916;0;0
218.699;138.916;0;0
220.235;138.916;0;0
221.77;138.916;0;0
223.306;138.916;0;0
224.841;138.916;0;0
226.377;138.916;0;0
227.912;138.916;0;0
229.448;138.916;0;0
230.983;138.916;0;0
232.519;138.916;0;0
234.054;138.916;0;0
235.59;138.916;0;0
237.125;138.916;0;0
238.661;138.916;0;0
240.196;138.916;0;0
241.732;138.916;0;0
243.267;138.916;0;0
244.803;138.916;0;0
246.338;138.916;0;0
247.874;138.916;0;0
249.409;138.916;0;0
250.945;138.916;0;0
252.48;138.916;0;0
254.016;138.916;0;0
255.551;138.916;0;0
257.087;138.916;0;0
258.622;138.916;0;0
260.158;138.916;0;0
261.693;138.916;0;0
263.229;138.916;0;0
264.764;138.916;0;0
266.3;138.916;0;0
267.835;138.916;0;0
269.371;138.916;0;0
270.906;138.916;0;0
272.442;138.916;0;0
273.977;138.916;0;0
275.513;138.916;0;0
277.048;138.916;0;0
278.584;138.916;0;0
280.119;138.916;0;0
281.655;138.916;0;0
283.19;138.916;0;0
284.726;138.916;0;0
286.261;138.916;0;0
287.797;138.916;0;0
289.332;138.916;0;0
290.868;138.916;0;0
292.403;138.916;0;0
293.939;138.916;0;0
295.474;138.916;0;0
297.01;138.916;0;0
298.545;138.916;0;0
300.081;138.916;0;0
301.616;138.916;0;0
303.152;138.916;0;0
304.687;138.916;0;0
306.223;138.916;0;0
307.758;138.916;0;0
309.294;138.916;0;0
310.829;138.916;0;0
312.365;138.916;0;0
313.9;138.916;0;0
315.436;138.916;0;0
316.971;138.916;0;0
318.507;138.916;0;0
320.042;138.916;0;0
321.578;138.916;0;0
323.113;138.916;0;0
324.649;138.916;0;0
326.184;138.916;0;0
327.72;138.916;0;0
329.255;138.916;0;0
330.791;138.916;0;0
332.326;138.916;0;0
333.862;138.916;0;0
335.397;138.916;0;0
336.933;138.916;0;0
338.468;138.916;0;0
340.004;138.916;0;0
341.539;138.916;0;0
343.075;138.916;0;0
344.61;138.916;0;0
346.146;138.916;0;0
347.681;138.916;0;0
-258.841;137.381;0;0
-257.305;137.381;0;0
-255.77;137.381;0;0
-254.234;137.381;0;0
-252.699;137.381;0;0
-251.163;137.381;0;0
-249.628;137.381;0;0
-248.092;137.381;0;0
-246.557;137.381;0;0
-245.021;137.381;0;0
-243.486;137.381;0;0
-241.95;137.381;0;0
-240.415;137.381;0;0
-238.879;137.381;0;0
-237.344;137.381;0;0
-235.808;137.381;0;0
-234.273;137.381;0;0
-232.737;137.381;0;0
-231.202;137.381;0;0
-229.666;137.381;0;0
-228.131;137.381;0;0
-226.595;137.381;0;0
-225.06;137.381;0;0
-223.524;137.381;0;0
-221.989;137.381;0;0
-220.453;137.381;0;0
-218.918;137.381;0;0
-217.382;137.381;0;0
-215.847;137.381;0;0
-214.311;137.381;0;0
-212.776;137.381;0;0
-211.24;137.381;0;0
-209.705;137.381;0;0
-208.169;137.381;0;0
-206.634;137.381;0;0
-205.098;137.381;0;0
-203.563;137.381;0;0
-202.027;137.381;0;0
-200.492;137.381;0;0
-198.956;137.381;0;0
-197.421;137.381;0;0
-195.885;137.381;0;0
-194.35;137.381;0;0
-192.814;137.381;0;0
-191.279;137.381;0;0
-189.743;137.381;0;0
-188.208;137.381;0;0
-186.672;137.381;0;0
-185.137;137.381;0;0
-183.601;137.381;0;0
-182.066;137.381;0;0
-180.53;137.381;0;0
-178.995;137.381;0;0
-177.459;137.381;0;0
-175.924;137.381;0;0
-174.388;137.381;0;0
-172.853;137.381;0;0
-171.317;137.381;0;0
-169.782;137.381;0;0
-168.246;137.381;0;0
-166.711;137.381;0;0
-165.175;137.381;0;0
-163.64;137.381;0;0
-162.104;137.381;0;0
-160.569;137.381;0;0
-159.033;137.381;0;0
-157.498;137.381;0;0
-155.962;137.381;0;0
-154.427;137.381;0;0
-152.891;137.381;0;0
-151.356;137.381;0;0
-149.821;137.381;0;0
-148.285;137.381;0;0
-146.75;137.381;0;0
-145.214;137.381;0;0
-143.679;137.381;0;0
-142.143;137.381;0;0
-140.608;137.381;0;0
-139.072;137.381;0;0
-137.537;137.381;0;0
-136.001;137.381;0;0
-134.466;137.381;0;0
-132.93;137.381;0;0
-131.395;137.381;0;0
-129.859;137.381;0;0
-128.324;137.381;0;0
-126.788;137.381;0;0
-125.253;137.381;0;0
-123.717;137.381;0;0
-122.182;137.381;0;0
-120.646;137.381;0;0
-119.111;137.381;0;0
-117.575;137.381;0;0
-116.04;137.381;0;0
-114.504;137.381;0;0
-112.969;137.381;0;0
-111.433;137.381;0;0
-109.898;137.381;0;0
-108.362;137.381;0;0
-106.827;137.381;0;0
-105.291;137.381;0;0
-103.756;137.381;0;0
-102.22;137.381;0;0
-100.685;137.381;0;0
-99.149;137.381;0;0
-97.6135;137.381;0;0
-96.078;137.381;0;0
-94.5425;137.381;0;0
-93.007;137.381;0;0
-91.4715;137.381;0;0
-89.936;137.381;0;0
-88.4005;137.381;0;0
-86.865;137.381;0;0
-85.3295;137.381;0;0
-83.794;137.381;0;0
-82.2585;137.381;0;0
-80.723;137.381;0;0
-79.1875;137.381;0;0
-77.652;137.381;0;0
-76.1165;137.381;0;0
-74.581;137.381;0;0
-73.0456;137.381;0;0
-71.5101;137.381;0;0
-69.9746;137.381;0;0
-68.4391;137.381;0;0
-66.9036;137.381;0;0
-65.3681;137.381;0;0
-63.8326;137.381;0;0
-62.2971;137.381;0;0
-60.7616;137.381;0;0
-59.2261;137.381;0;0
-57.6906;137.381;0;0
-56.1551;137.381;0;0
-54.6196;137.381;0;0
-53.0841;137.381;0;0
-51.5486;137.381;0;0
-50.0131;137.381;0;0
-48.4776;137.381;0;0
-46.9421;137.381;0;0
-45.4066;137.381;0;0
-43.8711;137.381;0;0
-42.3356;137.381;0;0
-40.8001;137.381;0;0
-39.2646;137.381;0;0
-37.7291;137.381;0;0
-36.1936;137.381;0;0
-34.6581;137.381;0;0
-33.1226;137.381;0;0
-31.5871;137.381;0;0
-30.0516;137.381;0;0
-28.5161;137.381;0;0
-26.9806;137.381;0;0
-25.4451;137.381;0;0
-23.9096;137.381;0;0
-22.3741;137.381;0;0
-20.8386;137.381;0;0
-19.3031;137.381;0;0
-17.7676;137.381;0;0
-16.2321;137.381;0;0
-14.6966;137.381;0;0
-13.1611;137.381;0;0
-11.6256;137.381;0;0
-10.0901;137.381;0;0
-8.55459;137.381;0;0
-7.01909;137.381;0;0
-5.48359;137.381;0;0
-3.9481;137.381;0;0
-2.4126;137.381;0;0
-0.877097;137.381;0;0
0.658402;137.381;0;0
2.1939;137.381;0;0
3.7294;137.381;0;0
5.2649;137.381;0;0
6.8004;137.381;0;0
8.3359;137.381;0;0
9.8714;137.381;0;0
11.4069;137.381;0;0
12.9424;137.381;0;0
14.4779;137.381;0;0
16.0134;137.381;0;0
17.5489;137.381;0;0
19.0844;137.381;0;0
20.6199;137.381;0;0
22.1554;137.381;0;0
23.6909;137.381;0;0
25.2264;137.381;0;0
26.7619;137.381;0;0
28.2974;137.381;0;0
29.8329;137.381;0;0
31.3684;137.381;0;0
32.9039;137.381;0;0
34.4394;137.381;0;0
35.9749;137.381;0;0
37.5104;137.381;0;0
39.0459;137.381;0;0
40.5814;137.381;0;0
42.1169;137.381;0;0
43.6524;137.381;0;0
45.1879;137.381;0;0
46.7234;137.381;0;0
48.2589;137.381;0;0
49.7944;137.381;0;0
51.3299;137.381;0;0
52.8654;137.381;0;0
54.4009;137.381;0;0
55.9364;137.381;0;0
57.4719;137.381;0;0
59.0074;137.381;0;0
60.5429;137.381;0;0
62.0784;137.381;0;0
63.6139;137.381;0;0
65.1494;137.381;0;0
66.6849;137.381;0;0
68.2204;137.381;0;0
69.7559;137.381;0;0
71.2914;137.381;0;0
72.8269;137.381;0;0
74.3624;137.381;0;0
75.8979;137.381;0;0
77.4334;137.381;0;0
78.9689;137.381;0;0
80.5043;137.381;0;0
82.0398;137.381;0;0
83.5753;137.381;0;0
85.1108;137.381;0;0
86.6463;137.381;0;0
88.1818;137.381;0;0
89.7173;137.381;0;0
91.2528;137.381;0;0
92.7883;137.381;0;0
94.3238;137.381;0;0
95.8593;137.381;0;0
97.3948;137.381;0;0
98.9303;137.381;0;0
100.466;137.381;0;0
102.001;137.381;0;0
103.537;137.381;0;0
105.072;137.381;0;0
106.608;137.381;0;0
108.143;137.381;0;0
109.679;137.381;0;0
111.214;137.381;0;0
112.75;137.381;0;0
114.285;137.381;0;0
115.821;137.381;0;0
117.356;137.381;0;0
118.892;137.381;0;0
120.427;137.381;0;0
121.963;137.381;0;0
123.498;137.381;0;0
125.034;137.381;0;0
126.569;137.381;0;0
128.105;137.381;0;0
129.64;137.381;0;0
131.176;137.381;0;0
132.711;137.381;0;0
134.247;137.381;0;0
135.782;137.381;0;0
137.318;137.381;0;0
138.853;137.381;0;0
140.389;137.381;0;0
141.924;137.381;0;0
143.46;137.381;0;0
144.995;137.381;0;0
146.531;137.381;0;0
148.066;137.381;0;0
149.602;137.381;0;0
151.137;137.381;0;0
152.673;137.381;0;0
154.208;137.381;0;0
155.744;137.381;0;0
157.279;137.381;0;0
158.815;137.381;0;0
160.35;137.381;0;0
161.886;137.381;0;0
163.421;137.381;0;0
164.957;137.381;0;0
166.492;137.381;0;0
168.028;137.381;0;0
169.563;137.381;0;0
171.099;137.381;0;0
172.634;137.381;0;0
174.17;137.381;0;0
175.705;137.381;0;0
177.241;137.381;0;0
178.776;137.381;0;0
180.312;137.381;0;0
181.847;137.381;0;0
183.383;137.381;0;0
184.918;137.381;0;0
186.454;137.381;0;0
187.989;137.381;0;0
189.525;137.381;0;0
191.06;137.381;0;0
192.596;137.381;0;0
194.131;137.381;0;0
195.667;137.381;0;0
197.202;137.381;0;0
198.738;137.381;0;0
200.273;137.381;0;0
201.809;137.381;0;0
203.344;137.381;0;0
204.88;137.381;0;0
206.415;137.381;0;0
207.951;137.381;0;0
209.486;137.381;0;0
211.022;137.381;0;0
212.557;137.381;0;0
214.093;137.381;0;0
215.628;137.381;0;0
217.164;137.381;0;0
218.699;137.381;0;0
220.235;137.381;0;0
221.77;137.381;0;0
223.306;137.381;0;0
224.841;137.381;0;0
226.377;137.381;0;0
227.912;137.381;0;0
229.448;137.381;0;0
230.983;137.381;0;0
232.519;137.381;0;0
234.054;137.381;0;0
235.59;137.381;0;0
237.125;137.381;0;0
238.661;137.381;0;0
240.196;137.381;0;0
241.732;137.381;0;0
243.267;137.381;0;0
244.803;137.381;0;0
246.338;137.381;0;0
247.874;137.381;0;0
249.409;137.381;0;0
250.945;137.381;0;0
252.48;137.381;0;0
254.016;137.381;0;0
255.551;137.381;0;0
257.087;137.381;0;0
258.622;137.381;0;0
260.158;137.381;0;0
261.693;137.381;0;0
263.229;137.381;0;0
264.764;137.381;0;0
266.3;137.381;0;0
267.835;137.381;0;0
269.371;137.381;0;0
270.906;137.381;0;0
272.442;137.381;0;0
273.977;137.381;0;0
275.513;137.381;0;0
277.048;137.381;0;0
278.584;137.381;0;0
280.119;137.381;0;0
281.655;137.381;0;0
283.19;137.381;0;0
284.726;137.381;0;0
286.261;137.381;0;0
287.797;137.381;0;0
289.332;137.381;0;0
290.868;137.381;0;0
292.403;137.381;0;0
293.939;137.381;0;0
295.474;137.381;0;0
297.01;137.381;0;0
298.545;137.381;0;0
300.081;137.381;0;0
301.616;137.381;0;0
303.152;137.381;0;0
304.687;137.381;0;0
306.223;137.381;0;0
307.758;137.381;0;0
309.294;137.381;0;0
310.829;137.381;0;0
312.365;137.381;0;0
313.9;137.381;0;0
315.436;137.381;0;0
316.971;137.381;0;0
318.507;137.381;0;0
320.042;137.381;0;0
321.578;137.381;0;0
323.113;137.381;0;0
324.649;137.381;0;0
326.184;137.381;0;0
327.72;137.381;0;0
329.255;137.381;0;0
330.791;137.381;0;0
332.326;137.381;0;0
333.862;137.381;0;0
335.397;137.381;0;0
336.933;137.381;0;0
338.468;137.381;0;0
340.004;137.381;0;0
341.539;137.381;0;0
343.075;137.381;0;0
344.61;137.381;0;0
346.146;137.381;0;0
347.681;137.381;0;0
-258.841;135.845;0;0
-257.305;135.845;0;0
-255.77;135.845;0;0
-254.234;135.845;0;0
-252.699;135.845;0;0
-251.163;135.845;0;0
-249.628;135.845;0;0
-248.092;135.845;0;0
-246.557;135.845;0;0
-245.021;135.845;0;0
-243.486;135.845;0;0
-241.95;135.845;0;0
-240.415;135.845;0;0
-238.879;135.845;0;0
-237.344;135.845;0;0
-235.808;135.845;0;0
-234.273;135.845;0;0
-232.737;135.845;0;0
-231.202;135.845;0;0
-229.666;135.845;0;0
-228.131;135.845;0;0
-226.595;135.845;0;0
-225.06;135.845;0;0
-223.524;135.845;0;0
-221.989;135.845;0;0
-220.453;135.845;0;0
-218.918;135.845;0;0
-217.382;135.845;0;0
-215.847;135.845;0;0
-214.311;135.845;0;0
-212.776;135.845;0;0
-211.24;135.845;0;0
-209.705;135.845;0;0
-208.169;135.845;0;0
-206.634;135.845;0;0
-205.098;135.845;0;0
-203.563;135.845;0;0
-202.027;135.845;0;0
-200.492;135.845;0;0
-198.956;135.845;0;0
-197.421;135.845;0;0
-195.885;135.845;0;0
-194.35;135.845;0;0
-192.814;135.845;0;0
-191.279;135.845;0;0
-189.743;135.845;0;0
-188.208;135.845;0;0
-186.672;135.845;0;0
-185.137;135.845;0;0
-183.601;135.845;0;0
-182.066;135.845;0;0
-180.53;135.845;0;0
-178.995;135.845;0;0
-177.459;135.845;0;0
-175.924;135.845;0;0
-174.388;135.845;0;0
-172.853;135.845;0;0
-171.317;135.845;0;0
-169.782;135.845;0;0
-168.246;135.845;0;0
-166.711;135.845;0;0
-165.175;135.845;0;0
-163.64;135.845;0;0
-162.104;135.845;0;0
-160.569;135.845;0;0
-159.033;135.845;0;0
-157.498;135.845;0;0
-155.962;135.845;0;0
-154.427;135.845;0;0
-152.891;135.845;0;0
-151.356;135.845;0;0
-149.821;135.845;0;0
-148.285;135.845;0;0
-146.75;135.845;0;0
-145.214;135.845;0;0
-143.679;135.845;0;0
-142.143;135.845;0;0
-140.608;135.845;0;0
-139.072;135.845;0;0
-137.537;135.845;0;0
-136.001;135.845;0;0
-134.466;135.845;0;0
-132.93;135.845;0;0
-131.395;135.845;0;0
-129.859;135.845;0;0
-128.324;135.845;0;0
-126.788;135.845;0;0
-125.253;135.845;0;0
-123.717;135.845;0;0
-122.182;135.845;0;0
-120.646;135.845;0;0
-119.111;135.845;0;0
-117.575;135.845;0;0
-116.04;135.845;0;0
-114.504;135.845;0;0
-112.969;135.845;0;0
-111.433;135.845;0;0
-109.898;135.845;0;0
-108.362;135.845;0;0
-106.827;135.845;0;0
-105.291;135.845;0;0
-103.756;135.845;0;0
-102.22;135.845;0;0
-100.685;135.845;0;0
-99.149;135.845;0;0
-97.6135;135.845;0;0
-96.078;135.845;0;0
-94.5425;135.845;0;0
-93.007;135.845;0;0
-91.4715;135.845;0;0
-89.936;135.845;0;0
-88.4005;135.845;0;0
-86.865;135.845;0;0
-85.3295;135.845;0;0
-83.794;135.845;0;0
-82.2585;135.845;0;0
-80.723;135.845;0;0
-79.1875;135.845;0;0
-77.652;135.845;0;0
-76.1165;135.845;0;0
-74.581;135.845;0;0
-73.0456;135.845;0;0
-71.5101;135.845;0;0
-69.9746;135.845;0;0
-68.4391;135.845;0;0
-66.9036;135.845;0;0
-65.3681;135.845;0;0
-63.8326;135.845;0;0
-62.2971;135.845;0;0
-60.7616;135.845;0;0
-59.2261;135.845;0;0
-57.6906;135.845;0;0
-56.1551;135.845;0;0
-54.6196;135.845;0;0
-53.0841;135.845;0;0
-51.5486;135.845;0;0
-50.0131;135.845;0;0
-48.4776;135.845;0;0
-46.9421;135.845;0;0
-45.4066;135.845;0;0
-43.8711;135.845;0;0
-42.3356;135.845;0;0
-40.8001;135.845;0;0
-39.2646;135.845;0;0
-37.7291;135.845;0;0
-36.1936;135.845;0;0
-34.6581;135.845;0;0
-33.1226;135.845;0;0
-31.5871;135.845;0;0
-30.0516;135.845;0;0
-28.5161;135.845;0;0
-26.9806;135.845;0;0
-25.4451;135.845;0;0
-23.9096;135.845;0;0
-22.3741;135.845;0;0
-20.8386;135.845;0;0
-19.3031;135.845;0;0
-17.7676;135.845;0;0
-16.2321;135.845;0;0
-14.6966;135.845;0;0
-13.1611;135.845;0;0
-11.6256;135.845;0;0
-10.0901;135.845;0;0
-8.55459;135.845;0;0
-7.01909;135.845;0;0
-5.48359;135.845;0;0
-3.9481;135.845;0;0
-2.4126;135.845;0;0
-0.877097;135.845;0;0
0.658402;135.845;0;0
2.1939;135.845;0;0
3.7294;135.845;0;0
5.2649;135.845;0;0
6.8004;135.845;0;0
8.3359;135.845;0;0
9.8714;135.845;0;0
11.4069;135.845;0;0
12.9424;135.845;0;0
14.4779;135.845;0;0
16.0134;135.845;0;0
17.5489;135.845;0;0
19.0844;135.845;0;0
20.6199;135.845;0;0
22.1554;135.845;0;0
23.6909;135.845;0;0
25.2264;135.845;0;0
26.7619;135.845;0;0
28.2974;135.845;0;0
29.8329;135.845;0;0
31.3684;135.845;0;0
32.9039;135.845;0;0
34.4394;135.845;0;0
35.9749;135.845;0;0
37.5104;135.845;0;0
39.0459;135.845;0;0
40.5814;135.845;0;0
42.1169;135.845;0;0
43.6524;135.845;0;0
45.1879;135.845;0;0
46.7234;135.845;0;0
48.2589;135.845;0;0
49.7944;135.845;0;0
51.3299;135.845;0;0
52.8654;135.845;0;0
54.4009;135.845;0;0
55.9364;135.845;0;0
